dataset,repeat,method,final_accuracy,AULC,runtime_seconds
digitdist_3v8,22,TC-BKME-PMAL,0.9027777777777778,0.6621315192743764,0.11334399925544858
digitdist_3v8,22,TC-noReliability,0.8888888888888888,0.6763038548752833,0.11097069876268506
digitdist_3v8,22,TC-noDensity,0.875,0.7089002267573696,0.10961299994960427
digitdist_3v8,22,PMARLDS-lite,0.9305555555555556,0.6760204081632653,0.11605259962379932
digitdist_3v8,22,DISTMARGIN,0.875,0.6805555555555556,0.11187980091199279
digitdist_3v8,22,HILB-DENSITY,0.5,0.5,0.11030840035527945
digitdist_3v8,22,DISTRAND,0.5,0.5087868480725624,0.08553220005705953
digitdist_3v8,23,TC-BKME-PMAL,0.9166666666666666,0.7080498866213152,0.1094406982883811
digitdist_3v8,23,TC-noReliability,0.9027777777777778,0.6924603174603173,0.11072479886934161
digitdist_3v8,23,TC-noDensity,0.9027777777777778,0.6842403628117913,0.11042529996484518
digitdist_3v8,23,PMARLDS-lite,0.9027777777777778,0.7020975056689343,0.11245889868587255
digitdist_3v8,23,DISTMARGIN,0.8888888888888888,0.7244897959183674,0.11233300156891346
digitdist_3v8,23,HILB-DENSITY,0.8888888888888888,0.5297619047619048,0.1086551989428699
digitdist_3v8,23,DISTRAND,0.5,0.5204081632653061,0.08609750075265765
digitdist_3v8,24,TC-BKME-PMAL,0.9583333333333334,0.7210884353741497,0.10678320052102208
digitdist_3v8,24,TC-noReliability,0.9583333333333334,0.7199546485260772,0.10709899617359042
digitdist_3v8,24,TC-noDensity,0.9444444444444444,0.7060657596371882,0.10928299929946661
digitdist_3v8,24,PMARLDS-lite,0.9722222222222222,0.6967120181405895,0.1113064019009471
digitdist_3v8,24,DISTMARGIN,0.9305555555555556,0.7397959183673469,0.11477659968659282
digitdist_3v8,24,HILB-DENSITY,0.5,0.5342970521541951,0.10671509895473719
digitdist_3v8,24,DISTRAND,0.7222222222222222,0.5351473922902494,0.08471599780023098
digitdist_3v8,25,TC-BKME-PMAL,0.9444444444444444,0.7029478458049886,0.11247009970247746
digitdist_3v8,25,TC-noReliability,0.9305555555555556,0.6918934240362813,0.10771489981561899
digitdist_3v8,25,TC-noDensity,0.9444444444444444,0.7018140589569161,0.10618399921804667
digitdist_3v8,25,PMARLDS-lite,0.9444444444444444,0.6865079365079364,0.10840529948472977
digitdist_3v8,25,DISTMARGIN,0.9305555555555556,0.7188208616780046,0.10657819919288158
digitdist_3v8,25,HILB-DENSITY,0.5,0.5002834467120182,0.1059673991985619
digitdist_3v8,25,DISTRAND,0.5138888888888888,0.5263605442176871,0.08655959973111749
digitdist_3v8,26,TC-BKME-PMAL,0.8611111111111112,0.697278911564626,0.10992969991639256
digitdist_3v8,26,TC-noReliability,0.8888888888888888,0.6904761904761904,0.10634689871221781
digitdist_3v8,26,TC-noDensity,0.8888888888888888,0.7049319727891156,0.10846399934962392
digitdist_3v8,26,PMARLDS-lite,0.8888888888888888,0.6782879818594103,0.10889900056645274
digitdist_3v8,26,DISTMARGIN,0.875,0.7318594104308389,0.1140095004811883
digitdist_3v8,26,HILB-DENSITY,0.6111111111111112,0.5232426303854876,0.10813970444723964
digitdist_3v8,26,DISTRAND,0.6111111111111112,0.5612244897959183,0.0876953024417162
